DECISION_DATE,CASE_STATUS,CLASS_OF_ADMISSION
11/2/11,Certified-Expired,H-1B
11/28/11,Certified-Expired,H-1B
6/20/12,Certified-Expired,H-1B
7/27/12,Certified-Expired,H-1B
5/22/12,Certified-Expired,H-1B
11/10/11,Certified-Expired,H-1B
5/4/12,Certified-Expired,H-1B
11/30/11,Certified-Expired,H-1B
11/15/11,Certified-Expired,H-1B
10/31/11,Certified-Expired,H-1B
7/13/12,Certified-Expired,H-1B
11/9/11,Certified-Expired,H-1B
11/10/11,Certified-Expired,H-1B
11/25/11,Certified-Expired,H-1B
11/2/11,Certified-Expired,H-1B
10/31/11,Certified-Expired,H-1B
12/2/11,Certified-Expired,H-1B
11/29/11,Certified-Expired,H-1B
3/29/12,Certified-Expired,H-1B
11/1/11,Certified-Expired,H-1B
10/28/11,Certified-Expired,H-1B
3/20/12,Denied,H-1B
11/1/11,Certified-Expired,H-1B
11/9/11,Certified-Expired,H-1B
5/21/12,Certified-Expired,H-1B
6/15/12,Certified-Expired,H-1B
3/15/12,Denied,H-1B
2/9/12,Certified-Expired,H-1B
11/3/11,Certified-Expired,H-1B
11/2/11,Certified-Expired,H-1B
10/27/11,Certified-Expired,H-1B
11/7/11,Certified-Expired,H-1B
11/4/11,Certified-Expired,H-1B
11/14/11,Certified-Expired,H-1B
11/22/11,Certified-Expired,H-1B
2/29/12,Certified-Expired,H-1B
9/19/12,Certified-Expired,H-1B
12/16/11,Certified-Expired,H-1B
1/3/12,Certified-Expired,H-1B
12/12/11,Certified-Expired,H-1B
11/1/11,Certified-Expired,H-1B
11/7/11,Certified-Expired,H-1B
12/2/11,Certified-Expired,H-1B
11/10/11,Certified-Expired,H-1B
10/17/11,Withdrawn,H-1B
11/3/11,Certified-Expired,H-1B
8/21/12,Certified-Expired,H-1B
10/31/11,Certified-Expired,H-1B
11/3/11,Certified-Expired,H-1B
4/2/12,Withdrawn,H-1B
5/9/12,Withdrawn,H-1B
11/15/11,Certified-Expired,H-1B
3/29/12,Certified-Expired,H-1B
11/18/11,Certified-Expired,H-1B
8/22/12,Certified-Expired,H-1B
11/18/11,Certified-Expired,H-1B
7/20/12,Certified-Expired,H-1B
11/15/11,Certified-Expired,H-1B
11/1/11,Certified-Expired,H-1B
11/1/11,Certified-Expired,H-1B
11/3/11,Certified-Expired,H-1B
12/20/11,Certified-Expired,H-1B
11/18/11,Certified-Expired,H-1B
7/3/12,Withdrawn,H-1B
11/28/11,Certified-Expired,H-1B
2/6/12,Denied,H-1B
11/7/11,Certified-Expired,H-1B
3/20/12,Denied,H-1B
10/27/11,Certified-Expired,H-1B
12/9/11,Certified-Expired,H-1B
11/7/11,Certified-Expired,H-1B
3/29/12,Certified-Expired,H-1B
4/26/12,Denied,H-1B
3/28/12,Certified-Expired,H-1B
11/14/11,Certified-Expired,H-1B
8/29/12,Certified-Expired,H-1B
11/17/11,Certified-Expired,H-1B
11/10/11,Certified-Expired,H-1B
3/5/12,Denied,H-1B
11/18/11,Certified-Expired,H-1B
7/3/12,Certified-Expired,H-1B
12/28/11,Certified-Expired,H-1B
11/21/11,Certified-Expired,H-1B
1/17/12,Certified-Expired,H-1B
1/11/12,Certified-Expired,H-1B
5/16/12,Denied,H-1B
11/7/11,Certified-Expired,H-1B
5/16/12,Denied,H-1B
1/31/12,Certified-Expired,H-1B
11/7/11,Certified-Expired,H-1B
11/1/11,Certified-Expired,H-1B
3/28/12,Denied,H-1B
11/3/11,Certified-Expired,H-1B
11/25/11,Certified-Expired,H-1B
11/10/11,Certified-Expired,H-1B
6/7/12,Certified-Expired,H-1B
11/9/11,Certified-Expired,H-1B
8/17/12,Denied,H-1B
10/31/11,Certified-Expired,H-1B
3/28/12,Certified-Expired,H-1B
11/8/11,Certified-Expired,H-1B
4/12/12,Certified-Expired,H-1B
4/2/12,Certified-Expired,H-1B
8/7/12,Certified-Expired,H-1B
10/27/11,Certified-Expired,H-1B
11/8/11,Certified-Expired,H-1B
11/17/11,Certified-Expired,H-1B
1/24/12,Denied,H-1B
3/16/12,Certified-Expired,H-1B
3/27/12,Denied,H-1B
6/1/12,Certified-Expired,H-1B
6/26/12,Certified-Expired,H-1B
12/23/11,Certified-Expired,H-1B
8/29/12,Certified-Expired,H-1B
11/18/11,Certified-Expired,H-1B
11/8/11,Certified-Expired,H-1B
11/7/11,Certified-Expired,H-1B
11/7/11,Certified-Expired,H-1B
12/20/11,Certified-Expired,H-1B
11/18/11,Certified-Expired,H-1B
11/7/11,Certified-Expired,H-1B
3/28/12,Denied,H-1B
3/27/12,Denied,H-1B
7/25/12,Certified-Expired,H-1B
12/22/11,Certified-Expired,H-1B
10/31/11,Certified-Expired,H-1B
6/5/12,Denied,H-1B
11/1/11,Certified-Expired,H-1B
11/14/11,Certified-Expired,H-1B
11/10/11,Certified-Expired,H-1B
12/14/11,Certified-Expired,H-1B
10/27/11,Certified-Expired,H-1B
11/28/11,Certified-Expired,H-1B
11/2/11,Certified-Expired,H-1B
11/8/11,Certified-Expired,H-1B
11/1/11,Certified-Expired,H-1B
11/7/11,Certified-Expired,H-1B
3/19/12,Denied,H-1B
8/2/12,Certified-Expired,H-1B
12/5/11,Certified-Expired,H-1B
2/28/12,Certified-Expired,H-1B
11/4/11,Certified-Expired,H-1B
11/9/11,Certified-Expired,H-1B
11/8/11,Denied,H-1B
4/12/12,Certified-Expired,H-1B
11/14/11,Certified-Expired,H-1B
11/2/11,Certified-Expired,H-1B
11/3/11,Certified-Expired,H-1B
11/1/11,Certified-Expired,H-1B
12/2/11,Certified-Expired,H-1B
3/15/12,Denied,H-1B
11/9/11,Certified-Expired,H-1B
11/1/11,Certified-Expired,H-1B
11/23/11,Certified-Expired,H-1B
5/23/12,Certified-Expired,H-1B
10/31/11,Certified-Expired,H-1B
11/14/11,Denied,H-1B
11/3/11,Denied,H-1B
1/10/12,Certified-Expired,H-1B
11/18/11,Certified-Expired,H-1B
11/16/11,Certified-Expired,H-1B
5/14/12,Certified-Expired,H-1B
12/13/11,Certified-Expired,H-1B
3/6/12,Denied,H-1B
11/28/11,Certified-Expired,H-1B
4/26/12,Certified-Expired,H-1B
11/21/11,Certified-Expired,H-1B
11/9/11,Certified-Expired,H-1B
7/19/12,Certified-Expired,H-1B
4/5/12,Certified-Expired,H-1B
11/3/11,Certified-Expired,H-1B
7/23/12,Certified-Expired,H-1B
11/14/11,Certified-Expired,H-1B
11/1/11,Certified-Expired,H-1B
11/21/11,Certified-Expired,H-1B
5/3/12,Certified-Expired,H-1B
4/9/12,Denied,H-1B
7/23/12,Certified-Expired,H-1B
11/9/11,Certified-Expired,H-1B
11/1/11,Certified-Expired,H-1B
8/15/12,Denied,H-1B
12/30/11,Certified-Expired,H-1B
12/23/11,Certified-Expired,H-1B
5/10/12,Certified-Expired,H-1B
11/2/11,Certified-Expired,H-1B
12/9/11,Certified-Expired,H-1B
8/23/12,Certified-Expired,H-1B
3/8/12,Denied,H-1B
4/4/12,Certified-Expired,H-1B
11/14/11,Certified-Expired,H-1B
11/2/11,Certified-Expired,H-1B
5/22/12,Certified-Expired,H-1B
11/16/11,Certified-Expired,H-1B
11/2/11,Certified-Expired,H-1B
11/10/11,Certified-Expired,H-1B
10/31/11,Certified-Expired,H-1B
12/1/11,Certified-Expired,H-1B
11/21/11,Certified-Expired,H-1B
11/9/11,Certified-Expired,H-1B
12/7/11,Certified-Expired,H-1B
6/19/12,Certified-Expired,H-1B
11/9/11,Certified-Expired,H-1B
12/28/11,Certified-Expired,H-1B
11/8/11,Certified-Expired,H-1B
3/16/12,Certified-Expired,H-1B
11/17/11,Certified-Expired,H-1B
11/14/11,Certified-Expired,H-1B
6/29/12,Certified-Expired,H-1B
11/15/11,Certified-Expired,H-1B
7/26/12,Withdrawn,H-1B
11/29/11,Certified-Expired,H-1B
11/10/11,Certified-Expired,H-1B
12/14/11,Certified-Expired,H-1B
11/17/11,Certified-Expired,H-1B
2/1/12,Certified-Expired,H-1B
11/25/11,Certified-Expired,H-1B
6/18/12,Certified-Expired,H-1B
3/28/12,Denied,H-1B
10/31/11,Certified-Expired,H-1B
3/13/12,Certified-Expired,H-1B
12/21/11,Certified-Expired,H-1B
11/1/11,Certified-Expired,H-1B
10/31/11,Certified-Expired,H-1B
11/18/11,Certified-Expired,H-1B
11/1/11,Certified-Expired,H-1B
5/3/12,Certified-Expired,H-1B
6/20/12,Certified-Expired,H-1B
3/9/12,Certified-Expired,H-1B
8/29/12,Certified-Expired,H-1B
3/16/12,Certified-Expired,H-1B
11/2/11,Certified-Expired,H-1B
11/25/11,Certified-Expired,H-1B
11/4/11,Certified-Expired,H-1B
11/23/11,Certified-Expired,H-1B
11/4/11,Certified-Expired,H-1B
11/9/11,Certified-Expired,H-1B
12/13/11,Certified-Expired,H-1B
2/22/12,Certified-Expired,H-1B
6/20/12,Certified-Expired,H-1B
3/28/12,Certified-Expired,H-1B
11/2/11,Withdrawn,H-1B
6/1/12,Denied,H-1B
12/22/11,Certified-Expired,H-1B
11/1/11,Certified-Expired,H-1B
3/26/12,Denied,H-1B
11/28/11,Certified-Expired,H-1B
11/3/11,Certified-Expired,H-1B
11/18/11,Certified-Expired,H-1B
11/3/11,Certified-Expired,H-1B
10/31/11,Certified-Expired,H-1B
11/15/11,Certified-Expired,H-1B
11/2/11,Certified-Expired,H-1B
5/4/12,Certified-Expired,H-1B
11/4/11,Certified-Expired,H-1B
11/18/11,Certified-Expired,H-1B
6/21/12,Certified-Expired,H-1B
4/6/12,Certified-Expired,H-1B
11/9/11,Certified-Expired,H-1B
4/11/12,Certified-Expired,H-1B
10/31/11,Certified-Expired,H-1B
11/7/11,Certified-Expired,H-1B
6/18/12,Certified-Expired,H-1B
11/7/11,Certified-Expired,H-1B
12/2/11,Withdrawn,H-1B
11/2/11,Certified-Expired,H-1B
12/8/11,Certified-Expired,H-1B
5/31/12,Denied,H-1B
11/15/11,Certified-Expired,H-1B
3/26/12,Certified-Expired,H-1B
11/1/11,Certified-Expired,H-1B
10/31/11,Certified-Expired,H-1B
10/31/11,Certified-Expired,H-1B
11/15/11,Certified-Expired,H-1B
11/14/11,Certified-Expired,H-1B
11/10/11,Certified-Expired,H-1B
2/13/12,Certified-Expired,H-1B
11/1/11,Certified-Expired,H-1B
10/31/11,Certified-Expired,H-1B
11/3/11,Certified-Expired,H-1B
5/2/12,Certified-Expired,H-1B
11/28/11,Certified-Expired,H-1B
11/4/11,Certified-Expired,H-1B
12/5/11,Certified-Expired,H-1B
11/18/11,Certified-Expired,H-1B
11/4/11,Certified-Expired,H-1B
11/2/11,Certified-Expired,H-1B
12/13/11,Certified-Expired,H-1B
11/30/11,Certified-Expired,H-1B
5/18/12,Denied,H-1B
11/4/11,Certified-Expired,H-1B
3/16/12,Certified-Expired,H-1B
11/17/11,Certified-Expired,H-1B
3/15/12,Certified-Expired,H-1B
11/9/11,Certified-Expired,H-1B
11/22/11,Certified-Expired,H-1B
2/24/12,Certified-Expired,H-1B
10/31/11,Certified-Expired,H-1B
2/14/12,Certified-Expired,H-1B
11/1/11,Certified-Expired,H-1B
11/7/11,Certified-Expired,H-1B
3/27/12,Denied,H-1B
11/16/11,Certified-Expired,H-1B
11/21/11,Certified-Expired,H-1B
11/29/11,Certified-Expired,H-1B
11/18/11,Certified-Expired,H-1B
11/18/11,Certified-Expired,H-1B
11/4/11,Certified-Expired,H-1B
3/20/12,Denied,H-1B
2/1/12,Certified-Expired,H-1B
11/18/11,Certified-Expired,H-1B
11/16/11,Certified-Expired,H-1B
12/22/11,Certified-Expired,H-1B
9/11/12,Certified-Expired,H-1B
3/15/12,Denied,H-1B
8/10/12,Certified-Expired,H-1B
11/8/11,Certified-Expired,H-1B
11/1/11,Certified-Expired,H-1B
3/15/12,Denied,H-1B
11/9/11,Certified-Expired,H-1B
11/1/11,Certified-Expired,H-1B
3/15/12,Denied,H-1B
4/24/12,Denied,H-1B
11/22/11,Certified-Expired,H-1B
7/25/12,Certified-Expired,H-1B
11/4/11,Certified-Expired,H-1B
11/16/11,Certified-Expired,H-1B
11/9/11,Denied,H-1B
11/4/11,Certified-Expired,H-1B
11/22/11,Certified-Expired,H-1B
4/27/12,Certified-Expired,H-1B
12/13/11,Certified-Expired,H-1B
3/30/12,Certified-Expired,H-1B
11/10/11,Certified-Expired,H-1B
11/1/11,Certified-Expired,H-1B
7/13/12,Certified-Expired,H-1B
11/1/11,Certified-Expired,H-1B
3/16/12,Denied,H-1B
11/4/11,Certified-Expired,H-1B
5/30/12,Certified-Expired,H-1B
1/25/12,Certified-Expired,H-1B
10/21/11,Withdrawn,H-1B
11/8/11,Certified-Expired,H-1B
11/7/11,Certified-Expired,H-1B
12/6/11,Certified-Expired,H-1B
7/23/12,Certified-Expired,H-1B
12/1/11,Certified-Expired,H-1B
11/18/11,Denied,H-1B
11/10/11,Certified-Expired,H-1B
11/9/11,Certified-Expired,H-1B
11/29/11,Certified-Expired,H-1B
11/2/11,Denied,H-1B
3/28/12,Certified-Expired,H-1B
11/1/11,Certified-Expired,H-1B
11/2/11,Certified-Expired,H-1B
11/14/11,Certified-Expired,H-1B
11/9/11,Certified-Expired,H-1B
12/8/11,Certified-Expired,H-1B
11/9/11,Certified-Expired,H-1B
11/29/11,Certified-Expired,H-1B
11/4/11,Certified-Expired,H-1B
11/4/11,Certified-Expired,H-1B
12/12/11,Denied,H-1B
11/10/11,Certified-Expired,H-1B
11/3/11,Certified-Expired,H-1B
11/10/11,Certified-Expired,H-1B
11/4/11,Certified-Expired,H-1B
12/21/11,Certified-Expired,H-1B
11/10/11,Certified-Expired,H-1B
11/7/11,Certified-Expired,H-1B
4/9/12,Certified-Expired,H-1B
7/30/12,Certified-Expired,H-1B
4/25/12,Certified-Expired,H-1B
11/8/11,Certified-Expired,H-1B
7/25/12,Certified-Expired,H-1B
11/15/11,Certified-Expired,H-1B
10/12/11,Withdrawn,H-1B
11/9/11,Certified-Expired,H-1B
11/8/11,Certified-Expired,H-1B
11/29/11,Certified-Expired,H-1B
11/14/11,Certified-Expired,H-1B
11/9/11,Certified-Expired,H-1B
11/14/11,Certified-Expired,H-1B
11/14/11,Withdrawn,H-1B
11/14/11,Certified-Expired,H-1B
11/4/11,Certified-Expired,H-1B
12/12/11,Certified-Expired,H-1B
11/4/11,Certified-Expired,H-1B
6/18/12,Certified-Expired,H-1B
11/9/11,Certified-Expired,H-1B
5/2/12,Certified-Expired,H-1B
11/29/11,Certified-Expired,H-1B
5/1/12,Certified-Expired,H-1B
12/22/11,Certified-Expired,H-1B
11/4/11,Certified-Expired,H-1B
7/26/12,Certified-Expired,H-1B
11/9/11,Certified-Expired,H-1B
4/27/12,Certified-Expired,H-1B
11/7/11,Certified-Expired,H-1B
11/10/11,Certified-Expired,H-1B
7/31/12,Withdrawn,H-1B
11/29/11,Certified-Expired,H-1B
11/1/11,Certified-Expired,H-1B
11/7/11,Certified-Expired,H-1B
11/21/11,Certified-Expired,H-1B
11/4/11,Certified-Expired,H-1B
11/28/11,Certified-Expired,H-1B
11/7/11,Certified-Expired,H-1B
11/10/11,Certified-Expired,H-1B
8/7/12,Certified-Expired,H-1B
6/19/12,Certified-Expired,H-1B
11/17/11,Certified-Expired,H-1B
11/10/11,Certified-Expired,H-1B
3/14/12,Certified-Expired,H-1B
11/7/11,Certified-Expired,H-1B
11/18/11,Certified-Expired,H-1B
2/16/12,Certified-Expired,H-1B
11/9/11,Certified-Expired,H-1B
12/1/11,Certified-Expired,H-1B
11/9/11,Certified-Expired,H-1B
11/22/11,Certified-Expired,H-1B
12/30/11,Certified-Expired,H-1B
11/18/11,Denied,H-1B
2/3/12,Certified-Expired,H-1B
11/10/11,Certified-Expired,H-1B
7/17/12,Certified-Expired,H-1B
3/12/12,Certified-Expired,H-1B
1/3/12,Certified-Expired,H-1B
11/9/11,Certified-Expired,H-1B
12/12/11,Certified-Expired,H-1B
12/6/11,Certified-Expired,H-1B
11/8/11,Certified-Expired,H-1B
11/4/11,Certified-Expired,H-1B
11/9/11,Certified-Expired,H-1B
11/4/11,Certified-Expired,H-1B
11/8/11,Certified-Expired,H-1B
11/18/11,Certified-Expired,H-1B
12/15/11,Certified-Expired,H-1B
3/7/12,Certified-Expired,H-1B
11/8/11,Certified-Expired,H-1B
11/16/11,Certified-Expired,H-1B
11/23/11,Certified-Expired,H-1B
2/23/12,Withdrawn,H-1B
8/8/12,Certified-Expired,H-1B
11/9/11,Certified-Expired,H-1B
11/28/11,Certified-Expired,H-1B
10/5/11,Withdrawn,H-1B
11/15/11,Certified-Expired,H-1B
11/10/11,Certified-Expired,H-1B
11/28/11,Certified-Expired,H-1B
4/13/12,Certified-Expired,H-1B
11/9/11,Certified-Expired,H-1B
11/17/11,Certified-Expired,H-1B
11/18/11,Certified-Expired,H-1B
4/6/12,Certified-Expired,H-1B
7/19/12,Certified-Expired,H-1B
2/9/12,Certified-Expired,H-1B
11/10/11,Certified-Expired,H-1B
3/26/12,Certified-Expired,H-1B
11/15/11,Certified-Expired,H-1B
2/10/12,Certified-Expired,H-1B
4/9/12,Denied,H-1B
2/24/12,Certified-Expired,H-1B
11/1/11,Certified-Expired,H-1B
12/28/11,Certified-Expired,H-1B
11/21/11,Denied,H-1B
8/16/12,Certified-Expired,H-1B
11/30/11,Certified-Expired,H-1B
8/9/12,Certified-Expired,H-1B
12/14/11,Certified-Expired,H-1B
11/9/11,Certified-Expired,H-1B
11/10/11,Certified-Expired,H-1B
12/1/11,Certified-Expired,H-1B
11/2/11,Certified-Expired,H-1B
11/9/11,Certified-Expired,H-1B
11/8/11,Certified-Expired,H-1B
11/28/11,Certified-Expired,H-1B
11/16/11,Certified-Expired,H-1B
11/16/11,Certified-Expired,H-1B
6/15/12,Certified-Expired,H-1B
11/8/11,Certified-Expired,H-1B
8/22/12,Certified-Expired,H-1B
11/15/11,Certified-Expired,H-1B
11/29/11,Certified-Expired,H-1B
4/9/12,Certified-Expired,H-1B
2/1/12,Certified-Expired,H-1B
11/29/11,Certified-Expired,H-1B
11/30/11,Certified-Expired,H-1B
11/22/11,Certified-Expired,H-1B
8/24/12,Denied,H-1B
11/25/11,Certified-Expired,H-1B
11/15/11,Certified-Expired,H-1B
3/5/12,Certified-Expired,H-1B
11/10/11,Certified-Expired,H-1B
5/22/12,Certified-Expired,H-1B
3/26/12,Certified-Expired,H-1B
11/18/11,Certified-Expired,H-1B
7/26/12,Certified-Expired,H-1B
11/7/11,Certified-Expired,H-1B
1/4/12,Certified-Expired,H-1B
3/29/12,Certified-Expired,H-1B
11/10/11,Certified-Expired,H-1B
11/10/11,Certified-Expired,H-1B
3/29/12,Certified-Expired,H-1B
11/10/11,Certified-Expired,H-1B
1/4/12,Certified-Expired,H-1B
11/22/11,Certified-Expired,H-1B
11/3/11,Certified-Expired,H-1B
11/23/11,Certified-Expired,H-1B
11/8/11,Certified-Expired,H-1B
11/14/11,Denied,H-1B
7/19/12,Certified-Expired,H-1B
7/11/12,Certified-Expired,H-1B
5/11/12,Certified-Expired,H-1B
11/18/11,Certified-Expired,H-1B
3/20/12,Certified-Expired,H-1B
11/8/11,Certified-Expired,H-1B
12/6/11,Certified-Expired,H-1B
11/10/11,Certified-Expired,H-1B
11/14/11,Certified-Expired,H-1B
5/15/12,Withdrawn,H-1B
11/7/11,Certified-Expired,H-1B
11/21/11,Certified-Expired,H-1B
11/25/11,Certified-Expired,H-1B
11/4/11,Certified-Expired,H-1B
11/10/11,Certified-Expired,H-1B
9/19/12,Certified-Expired,H-1B
11/10/11,Certified-Expired,H-1B
3/16/12,Certified-Expired,H-1B
11/18/11,Certified-Expired,H-1B
11/10/11,Certified-Expired,H-1B
11/15/11,Certified-Expired,H-1B
4/3/12,Certified-Expired,H-1B
1/31/12,Certified-Expired,H-1B
12/19/11,Certified-Expired,H-1B
12/14/11,Certified-Expired,H-1B
4/10/12,Certified-Expired,H-1B
11/3/11,Certified-Expired,H-1B
11/29/11,Certified-Expired,H-1B
11/7/11,Denied,H-1B
12/2/11,Denied,H-1B
11/28/11,Certified-Expired,H-1B
2/1/12,Withdrawn,H-1B
11/28/11,Certified-Expired,H-1B
11/9/11,Certified-Expired,H-1B
11/8/11,Certified-Expired,H-1B
1/4/12,Certified-Expired,H-1B
11/10/11,Certified-Expired,H-1B
11/8/11,Certified-Expired,H-1B
11/30/11,Certified-Expired,H-1B
5/7/12,Certified-Expired,H-1B
11/29/11,Certified-Expired,H-1B
12/9/11,Certified-Expired,H-1B
11/3/11,Certified-Expired,H-1B
8/1/12,Certified-Expired,H-1B
9/21/12,Certified-Expired,H-1B
11/8/11,Denied,H-1B
11/7/11,Certified-Expired,H-1B
3/19/12,Denied,H-1B
11/4/11,Certified-Expired,H-1B
12/12/11,Certified-Expired,H-1B
11/18/11,Certified-Expired,H-1B
3/21/12,Certified-Expired,H-1B
12/13/11,Certified-Expired,H-1B
4/6/12,Certified-Expired,H-1B
11/10/11,Certified-Expired,H-1B
5/29/12,Certified-Expired,H-1B
8/31/12,Certified-Expired,H-1B
3/30/12,Withdrawn,H-1B
1/5/12,Certified-Expired,H-1B
10/28/11,Certified-Expired,H-1B
1/3/12,Certified-Expired,H-1B
11/28/11,Certified-Expired,H-1B
7/2/12,Certified-Expired,H-1B
11/4/11,Certified-Expired,H-1B
2/16/12,Certified-Expired,H-1B
11/18/11,Certified-Expired,H-1B
4/27/12,Certified-Expired,H-1B
12/16/11,Certified-Expired,H-1B
11/23/11,Certified-Expired,H-1B
12/29/11,Certified-Expired,H-1B
11/9/11,Certified-Expired,H-1B
11/4/11,Certified-Expired,H-1B
11/17/11,Certified-Expired,H-1B
11/4/11,Certified-Expired,H-1B
11/4/11,Certified-Expired,H-1B
11/4/11,Certified-Expired,H-1B
11/14/11,Certified-Expired,H-1B
12/28/11,Withdrawn,H-1B
11/10/11,Certified-Expired,H-1B
11/9/11,Certified-Expired,H-1B
8/23/12,Certified-Expired,H-1B
11/16/11,Certified-Expired,H-1B
11/25/11,Certified-Expired,H-1B
9/4/12,Certified-Expired,H-1B
11/22/11,Certified-Expired,H-1B
4/6/12,Certified-Expired,H-1B
11/10/11,Certified-Expired,H-1B
11/23/11,Certified-Expired,H-1B
12/15/11,Withdrawn,H-1B
4/11/12,Denied,H-1B
11/14/11,Certified-Expired,H-1B
8/1/12,Certified-Expired,H-1B
5/3/12,Certified-Expired,H-1B
11/15/11,Certified-Expired,H-1B
12/5/11,Certified-Expired,H-1B
12/13/11,Certified-Expired,H-1B
11/4/11,Certified-Expired,H-1B
11/9/11,Certified-Expired,H-1B
11/4/11,Certified-Expired,H-1B
11/21/11,Certified-Expired,H-1B
4/6/12,Denied,H-1B
4/11/12,Certified-Expired,H-1B
5/2/12,Certified-Expired,H-1B
11/23/11,Certified-Expired,H-1B
8/7/12,Certified-Expired,H-1B
3/29/12,Certified-Expired,H-1B
11/21/11,Certified-Expired,H-1B
7/2/12,Certified-Expired,H-1B
11/22/11,Certified-Expired,H-1B
11/22/11,Certified-Expired,H-1B
2/24/12,Certified-Expired,H-1B
12/5/11,Certified-Expired,H-1B
7/27/12,Certified-Expired,H-1B
11/14/11,Certified-Expired,H-1B
5/8/12,Certified-Expired,H-1B
11/22/11,Certified-Expired,H-1B
1/4/12,Certified-Expired,H-1B
11/14/11,Certified-Expired,H-1B
11/14/11,Certified-Expired,H-1B
11/2/11,Certified-Expired,H-1B
3/23/12,Certified-Expired,H-1B
9/28/12,Certified-Expired,H-1B
11/14/11,Certified-Expired,H-1B
3/16/12,Denied,H-1B
12/8/11,Certified-Expired,H-1B
7/6/12,Certified-Expired,H-1B
9/27/12,Certified-Expired,H-1B
5/10/12,Certified-Expired,H-1B
11/15/11,Certified-Expired,H-1B
4/27/12,Denied,H-1B
11/22/11,Certified-Expired,H-1B
3/26/12,Certified-Expired,H-1B
1/5/12,Certified-Expired,H-1B
11/29/11,Certified-Expired,H-1B
11/25/11,Certified-Expired,H-1B
11/18/11,Certified-Expired,H-1B
11/4/11,Certified-Expired,H-1B
11/10/11,Certified-Expired,H-1B
11/18/11,Certified-Expired,H-1B
11/18/11,Certified-Expired,H-1B
12/14/11,Certified-Expired,H-1B
11/30/11,Certified-Expired,H-1B
12/1/11,Certified-Expired,H-1B
7/20/12,Certified-Expired,H-1B
12/29/11,Certified-Expired,H-1B
11/15/11,Certified-Expired,H-1B
12/15/11,Certified-Expired,H-1B
11/30/11,Certified-Expired,H-1B
11/7/11,Certified-Expired,H-1B
11/15/11,Certified-Expired,H-1B
2/14/12,Certified-Expired,H-1B
3/19/12,Certified-Expired,H-1B
12/1/11,Certified-Expired,H-1B
11/4/11,Certified-Expired,H-1B
12/21/11,Certified-Expired,H-1B
1/3/12,Certified-Expired,H-1B
3/28/12,Denied,H-1B
11/30/11,Certified-Expired,H-1B
11/10/11,Certified-Expired,H-1B
11/16/11,Certified-Expired,H-1B
11/8/11,Certified-Expired,H-1B
7/5/12,Denied,H-1B
11/7/11,Certified-Expired,H-1B
11/10/11,Certified-Expired,H-1B
9/26/12,Denied,H-1B
11/18/11,Certified-Expired,H-1B
12/12/11,Certified-Expired,H-1B
3/30/12,Denied,H-1B
11/22/11,Certified-Expired,H-1B
7/27/12,Certified-Expired,H-1B
11/30/11,Certified-Expired,H-1B
11/15/11,Certified-Expired,H-1B
11/9/11,Certified-Expired,H-1B
3/29/12,Denied,H-1B
11/9/11,Certified-Expired,H-1B
6/5/12,Denied,H-1B
4/18/12,Denied,H-1B
10/4/11,Withdrawn,H-1B
12/8/11,Certified-Expired,H-1B
4/16/12,Denied,H-1B
11/10/11,Certified-Expired,H-1B
12/2/11,Certified-Expired,H-1B
11/4/11,Denied,H-1B
11/15/11,Certified-Expired,H-1B
11/16/11,Certified-Expired,H-1B
11/15/11,Certified-Expired,H-1B
7/3/12,Certified-Expired,H-1B
11/7/11,Certified-Expired,H-1B
11/4/11,Certified-Expired,H-1B
3/20/12,Denied,H-1B
11/8/11,Certified-Expired,H-1B
11/28/11,Certified-Expired,H-1B
12/21/11,Certified-Expired,H-1B
2/24/12,Certified-Expired,H-1B
11/4/11,Certified-Expired,H-1B
12/16/11,Certified-Expired,H-1B
10/31/11,Certified-Expired,H-1B
1/25/12,Certified-Expired,H-1B
4/3/12,Certified-Expired,H-1B
12/1/11,Certified-Expired,H-1B
11/25/11,Certified-Expired,H-1B
12/7/11,Certified-Expired,H-1B
11/4/11,Certified-Expired,H-1B
1/31/12,Certified-Expired,H-1B
11/10/11,Certified-Expired,H-1B
11/30/11,Certified-Expired,H-1B
8/23/12,Certified-Expired,H-1B
9/18/12,Denied,H-1B
12/22/11,Certified-Expired,H-1B
11/15/11,Certified-Expired,H-1B
11/7/11,Certified-Expired,H-1B
11/10/11,Certified-Expired,H-1B
3/21/12,Denied,H-1B
11/14/11,Certified-Expired,H-1B
11/10/11,Certified-Expired,H-1B
5/31/12,Certified-Expired,H-1B
12/8/11,Certified-Expired,H-1B
7/23/12,Certified-Expired,H-1B
12/8/11,Certified-Expired,H-1B
11/10/11,Certified-Expired,H-1B
11/4/11,Certified-Expired,H-1B
11/18/11,Certified-Expired,H-1B
11/4/11,Certified-Expired,H-1B
4/26/12,Certified-Expired,H-1B
11/25/11,Certified-Expired,H-1B
3/27/12,Certified-Expired,H-1B
11/8/11,Certified-Expired,H-1B
11/9/11,Certified-Expired,H-1B
11/9/11,Certified-Expired,H-1B
1/24/12,Certified-Expired,H-1B
6/8/12,Certified-Expired,H-1B
1/5/12,Certified-Expired,H-1B
8/31/12,Certified-Expired,H-1B
6/20/12,Certified-Expired,H-1B
12/19/11,Certified-Expired,H-1B
4/26/12,Certified-Expired,H-1B
11/18/11,Certified-Expired,H-1B
4/3/12,Certified-Expired,H-1B
6/27/12,Certified-Expired,H-1B
